Country Name,Asylum-seekers by country or territory of asylum,Asylum-seekers by country or territory of origin,"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)","Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",GDP per person employed (constant 2021 PPP $),"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total",Net migration,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Refugees under the mandate of the UNHCR by country or territory of asylum,Refugees under the mandate of the UNHCR by country or territory of origin,"Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)","Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)","Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)"
"Congo, Rep.",-0.3728172064635355,-0.35617139221140554,-0.6504301433807878,-0.1598351954450752,-0.4513371492721967,-0.8623125447517178,-1.0918735830701713,-1.0899899482729791,0.44800548400112017,0.4624163953807557,0.38326095844672126,0.4786604364487462,1.7269680041787387,-0.13325594219179285,-0.754170846381362,-0.9310795342534204,-0.46509111800863995,0.8709601550138708,0.26002280715818077,0.5888160332331804,-1.2093221654884343,-0.28308851723233447,-0.11227040094867748,-0.551556327104727,0.8394831222660801,0.3054028682093595,0.45351227509126163,1.253104578334361,1.0091507364152534,0.5131902812861322,0.45245373427651014,-1.4981762567530028,0.738591282132373,1.0557425743426372,-0.35340944413425307,0.24361665326560722,1.5586113453190458,-0.35134462582049314,-0.35842793757678104,1.6318486539134354,1.0087380548584879,1.3998523132638414,0.8330714723497811,1.6100440057128924,1.2644879737674188,2.203866334335968,-1.0357465456085253,2.5902524664433293,1.9074895792321642,2.5608130936716638,2.300622236763696,1.6926706334672412,1.1677133091819352,1.5125070678398418,-1.6318484739245092,-1.0087382925524673,-1.399852895628667
Costa Rica,-0.4105352978602856,-0.39847095644689656,-0.821458334549494,-0.7879069715209163,-0.8312752625341204,-0.2863077331007672,-0.31893191036176577,-0.29158185825178196,-0.7225329292364099,-0.8496595389442511,-0.6293226682333857,0.023136737259459365,-0.14414890506872866,0.01826286788677173,0.8786269403381536,0.9062003400759803,0.8963474367832024,0.33570284556193086,0.8169409988786076,0.6442530008346068,0.2760633817684105,0.8814758945849225,0.5928772570838574,-0.10782072966349196,0.5184268243783836,-1.2986865499305644,0.712910721144489,0.3681953146229752,0.3224564221442237,0.785546914510418,0.8328923179399909,0.6402888342452699,0.6237039619486162,-0.3504380959642095,-0.3526303663014283,0.13465830830818876,-0.6443546079375662,-0.4221574632614478,-0.3712164170446466,-0.5982577261920555,-0.674477095517225,-0.6370007925313208,0.4388889411497302,0.057236792873981195,0.43884698133944694,0.49602359124864187,0.20544812415159547,0.5202087788549242,0.6364073092824669,0.33792054468493726,0.5036161295760491,-0.579218792758835,-0.6176857337085158,-0.6006752002604636,0.59825423100484,0.674480241488794,0.6369997862188322
Cote d'Ivoire,-0.413646605860294,-0.3282290287731033,0.9479955491750364,1.0756637442711734,1.119260493431763,-0.8310763460588557,-1.0603647172501849,-1.0406753395380013,0.9060916993942373,0.6233222219224166,1.103169486334058,-1.077160374560611,-0.10265592734461979,-1.3708471055238882,-0.6567050768924432,-0.6094382420168037,-0.6855452477447335,0.9801701197364222,0.7315882170873499,0.901597645433306,1.102801411426221,0.8951680612076368,0.9880715575193401,-0.8770729860851372,1.0721624316586198,0.8763216400712326,0.8790704074526416,-1.4140277870970712,0.7361087795843522,0.6975260237777258,-1.6575387590858484,0.8646928069677752,0.7068000744277931,0.38180290321799426,-0.3371427040806695,-0.09156397824401415,0.5698581454821992,-0.4179402397190226,-0.3567807925626544,1.5926162045523728,1.3811578833944882,1.5080375148181433,0.5893306384326232,0.4192299342397747,0.6799597876179114,0.007634088862914359,0.1906684330415156,0.3047657960618215,-0.36961445253699887,-0.23951952744531904,-0.2557773587128419,1.651255117238059,1.531254934818158,1.614546255599956,-1.5926160008476324,-1.3811579998957952,-1.508038074665457
Croatia,-0.4153065495139298,-0.39771246281987527,-0.7671718741848077,-0.8144854418097147,-0.7887502843225297,0.5114686305446593,0.7554750648940678,0.6212486361339183,-0.7043566889192543,-0.5705630487931922,-0.8042363052737179,1.2543735727564735,0.6587436969573052,1.581805256432528,0.33338434969454434,0.40783742561225245,0.114478312026002,0.38705294270010304,0.24852631001895012,0.35208207499081423,-0.07523758583896546,0.1429660675111243,0.013681133693484492,0.502628238809251,0.20821891872924608,0.4143228324865537,0.2184952288564303,0.43806285816326146,0.7264694272704504,0.2415220796094763,0.5015543745379618,0.3771627879962,0.6333407789550746,0.6214749377662249,-0.35287999524378594,0.13192188139382865,0.4148541761405592,-0.43586017923220566,-0.3230206500767253,-1.012825804097053,-0.9086553546431216,-0.9730693879701909,-0.40731400066795437,0.15210318852275195,-0.058874104299307874,0.6205537912654261,0.4608715038488733,0.7575232714919311,1.0210323545709432,0.9944631654873892,1.0542648597541862,-1.0489505061642461,-1.0164006369629752,-1.036205709809982,1.0128319492870363,0.9086544929919435,0.9730683117088658
Cuba,-0.4155325104301315,-0.36952629785860186,-0.9705914759384657,-0.8885052346513858,-0.9605040919931326,-0.42053610457603585,-0.6570274445783383,-0.6002689268766804,-0.4461648797503377,-0.8157984615958813,-0.17018183156327918,-0.32810313510344385,-0.09821747795003519,-0.41442886593127987,0.6879670209962213,0.8594112709416866,0.5198182752759571,-1.3925290000207005,0.6789133574676023,-1.5015101458642577,0.597479734046902,0.7228749645384823,0.6579136839900656,0.0,-1.1907158630633434,-1.2991355917163763,-1.4004382034549614,0.2741229468818377,0.35261591082332566,0.523418407136635,0.7264974442220935,0.4629955378151393,0.5835105472455228,-0.24372145558712213,-0.34469985388391083,0.08386816652019832,-0.4576488619819312,-0.4364700924059782,-0.3666630296170475,-1.2265772738901697,-1.3555914433810874,-1.2909443208233689,-0.24460940873259018,-0.5068094509125708,-1.1533145003807952,-0.7051834663003144,-0.7609162945843965,-0.8269263990763078,-0.7435575151465191,-0.7300065282735609,-0.6922436711262366,-1.198970642830228,-1.2389580352931917,-1.2162918393510713,1.2265791817826777,1.3555904362881925,1.2909431784000178
Curacao,-6.323392495176274e-17,0.0,2.297982846551314e-16,1.2251652977355274e-16,0.0,0.0,2.622657653725301e-16,0.0,0.0,0.0,1.785045110128885e-16,4.915101716118498e-16,0.0,0.0,-4.1748277311938417e-16,0.0,-5.153403397265218e-16,1.5580530869955902e-16,2.534788663534033e-16,0.0,0.0,0.0,-1.8284477803226773e-16,0.0,-1.7011302178834308e-16,1.4730428316342713e-16,0.0,2.8965999168446584e-16,2.6566484418231326e-16,2.3852375051535937e-16,-2.2162169812133392e-16,0.0,0.0,8.370569947834251e-16,0.0,0.13076872945402598,0.0,-8.931224957386792e-17,7.369443386440552e-17,2.4687800772312486e-16,0.0,0.0,0.0,4.074639160276335e-16,0.0,-1.382900575408892e-16,1.723339840827961e-16,0.0,-1.3400285035780183e-16,0.0,0.0,2.4712898591218532e-16,3.261974338168179e-16,-2.8857063405358233e-16,-2.468781569595943e-16,0.0,0.0
Cyprus,-0.37205241567023734,-0.39950034065499684,-0.7990228916781892,-0.7638911132228585,-0.7933693449819151,-0.30959185607331896,0.8448645467127709,0.4422915068759409,-1.1532632055585013,-1.0435156632112446,-1.2023404198123977,0.2600533982573405,-0.4717728832123385,0.7207659898313351,1.3076568947989031,1.1912288737967625,1.2587296811217437,0.89490069237854,0.6420200530117076,0.8131835796617469,0.5423603823476484,0.34556449297188635,-1.3488526165874273,0.2863152948378452,0.6251338549317951,0.4091805144704929,0.4148414101778351,0.8405476816346539,0.9086677910824585,0.5828202149607089,0.7098361227437969,0.754118988231954,0.8410639127917956,0.3958257003084847,-0.3563209006717958,0.14537576049013046,0.5767676830109947,-0.4345958560744984,-0.37142784918712096,-1.060138700336548,-0.8381849329617668,-0.9591397292999644,-0.5476419704024176,-0.3820383000829007,-0.3509353770457655,-0.13863947941076868,0.0025115962170371717,0.13616573198952128,0.006759681992559622,0.07799998022376382,0.09440885915015264,-1.0399767734169705,-0.9605955960806475,-1.0024521426502275,1.0601405076178068,0.8381840942430375,0.9591312331534846
Czechia,-0.4047993669105494,-0.3710568296416984,-0.9622614659805971,-0.9232136666524675,-0.9680253584638852,-0.09839294180698163,-0.025758437442887083,-0.07934684111973074,-1.1920896247899944,-1.0743599948369025,-1.2480653455941109,2.5773043926086285,1.9028619441160726,2.6786898540566835,0.37127704439166587,0.5919793151769089,0.029507034868740765,0.5593048949017115,0.554298296052366,0.6018758887000905,-0.07476737336001449,0.08532204602949726,-1.3492933966986849,0.8422399192518002,0.028098199320069458,0.20737490035988473,-1.400866440862028,0.5516822138692311,-1.4724183632279177,0.5037161518925575,0.7307617678180012,0.571941188925529,0.7854035782669486,0.3056634144680207,-0.34443903968883116,0.17138764892629701,0.14227259191245067,-0.43504772885355764,-0.37076316730209674,-1.1473730094527637,-1.0055623670386367,-1.0821608211428133,-0.6301320607192981,-0.5423143475131144,-0.4561585633658087,0.16744024297480714,0.06845175655431662,0.3200930746138488,0.2296079413293994,0.3903995818299214,0.36619517749158126,-1.1417905778422577,-0.9908114740381894,-1.0667177802912404,1.147374869466708,1.0055614738520275,1.082159722175355
Denmark,-0.4055728485083169,-0.39950034065499684,-0.982284938115247,-0.9238181565247493,-0.9797423365735146,-0.5842042164731558,-0.35550303892630253,-0.5110269037082543,-1.2091771008529764,-1.1165118944654475,-1.2300372474239385,0.08698332670231476,-0.33964127258149895,0.5352746177374224,1.4499127576619508,1.2307124736590562,1.4214438659490647,-1.391896867048424,0.5647148192179113,0.8221983471521804,1.8941167676697244,-1.3295771609619527,1.6015449940086572,1.8098172745455556,1.9495261539520727,1.4724661136969315,1.627927687589089,0.9630049830192239,1.2720421631580308,-1.7291820686361492,0.8388014520657486,0.782611921677004,1.0806125490555394,0.7425532776507408,-0.3503776824035774,0.1506480661554067,0.9006917894964486,-0.42120691933402105,-0.37142784918712096,-1.330555028841777,-1.37411859949281,-1.3724971579571605,-0.8868943188550592,-1.360491648838263,-1.1537404230702173,-0.14563384961928158,0.29981076739287466,0.2765222715389847,-0.14919726512019735,0.2692284716740231,0.10767653445380226,-1.2918262640949234,-1.3041686746299062,-1.3072718767771907,1.3305569995882962,1.374120823088394,1.3724974965045071
Djibouti,-0.4076064967541324,-0.39734676053541856,-0.4543463732158277,-0.5652773681493993,-0.6094864683372887,5.634842417152112,5.359794721732002,6.249297020739851,-1.2554801600553303,-1.1060240276858546,-1.3439023109053576,-2.1086154733654854,-1.8675919138175037,-2.1062660107230684,2.4393064111002567,1.6257318148138902,3.3333647948157585,-0.9340450109455997,-0.33256936356398,-0.5587176387221268,-0.9947642113431026,-1.0080887399050547,-1.067863588558983,0.0,-0.5383094523422765,-0.383748727328873,-0.5830544538179422,-1.4157157551005517,-0.8310527380860295,-0.0896790597098497,-0.09380611835926753,-1.4993963206236252,-0.43932954961434234,-1.7466584301867116,-0.3573183636815695,0.13378486828055788,-2.004624003050386,-0.42752393200426464,-0.37104613187600705,0.7651654996359143,0.4011945791050164,0.4605853142362547,2.238121072015389,-1.3557841699609103,3.07924314323006,4.591075296806679,3.2523382914603696,3.7063883349342155,4.189750430225651,4.829784797224717,4.60212164610345,0.3794332402056789,-0.4363427786667001,-0.2372131456128247,-0.7652753113805185,-0.4011950145054882,-0.4605860920987583
Dominica,-6.323392495176274e-17,-0.39925653913202575,2.297982846551314e-16,1.2251652977355274e-16,0.0,0.0,2.622657653725301e-16,0.0,0.0,0.0,1.785045110128885e-16,4.915101716118498e-16,0.0,0.0,-4.1748277311938417e-16,0.0,-5.153403397265218e-16,1.5580530869955902e-16,2.534788663534033e-16,0.0,0.0,0.0,-1.8284477803226773e-16,0.0,-1.7011302178834308e-16,1.4730428316342713e-16,0.0,2.8965999168446584e-16,2.6566484418231326e-16,2.3852375051535937e-16,-2.2162169812133392e-16,0.0,0.0,8.370569947834251e-16,0.0,0.1298689015101525,0.0,-8.931224957386792e-17,-0.3714018949420867,2.4687800772312486e-16,0.0,0.0,0.0,4.074639160276335e-16,0.0,-1.382900575408892e-16,1.723339840827961e-16,0.0,-1.3400285035780183e-16,0.0,0.0,2.4712898591218532e-16,3.261974338168179e-16,-2.8857063405358233e-16,-2.468781569595943e-16,0.0,0.0
Dominican Republic,-6.323392495176274e-17,-0.3940689845043623,-0.7815721963377781,-0.765959946580171,-0.8043613622146774,-0.04628770480651254,0.16491302380632283,0.18138245164846575,-0.7767227379085512,-1.1241469914847466,-0.5595613162246248,-0.049750739309236486,-0.5492191561600102,0.019028072736717902,0.976218993098467,1.2941852746111397,0.7951318208814321,0.14173738272725042,0.733608813554245,0.5165437947201326,-0.15135976159802955,0.7172611762231695,0.29543863696721157,-0.21389340024030382,-1.191199832286055,0.6840718295180288,0.26873162958114727,0.13402956470618688,0.04397407328767324,0.6396649913221572,0.6100509505995565,-1.49861126066858,0.37318101450314045,-0.6260967310350242,-0.3483851040635553,0.0818917115936258,-0.8972639898197491,-8.931224957386792e-17,-0.37129364674938276,-0.33068652832934803,0.5604219752157339,0.18424009913145772,0.8227681124098182,0.9225706450373848,1.002849750265384,0.19435336312495466,-0.25708041430616063,0.11429422214561716,0.5108019267471573,-0.311198212326273,0.0303219669258572,-0.3278488990936476,0.5287940408398745,0.16294192558015289,0.33068789466056897,-0.5604223588005066,-0.18424093451205165
Early-demographic dividend,3.3585536200158344,2.2707764732734623,1.0133717162766045,0.4457485147275231,0.6277024591462282,-0.44049097510163987,-0.582370871577345,-0.4945182071247868,0.6652590004467224,0.7947306383547293,0.5701877607080269,0.10548767175638281,0.44847247028792686,-0.2032256536233871,-0.862830406475641,-0.9309243332459287,-0.6886205042980187,-1.3929088376373433,-1.6796099015260921,-1.50156665478702,-1.2095281645423914,-1.3301219404880866,-1.3488872416507816,-0.6448120940194337,-1.1911297504633507,-1.2987924167784402,-1.4004347684752583,-1.414981055957445,-1.4733008247877373,-1.7288960349543205,-1.657364494150066,-1.4985568722572145,-1.6149425125005727,-1.1747992026765737,2.504837711880512,-3.233867390519352,-1.2849133477534138,4.062656853309651,0.42946571195917027,0.8672889490455435,0.9779049934704996,0.9019624895272328,-1.2573421699993301,-1.359810635396817,-1.1520067493457062,-1.006450439964324,-1.0380279336713947,-0.8260287652302093,-0.9991197268348153,-1.0269388657828027,-0.9716695758500093,0.898391639396022,1.0579968609735149,0.9514406470278083,-0.8672882307341558,-0.9779051575564769,-0.9019631364066687
East Asia & Pacific,-0.16145684177022618,0.2652109671967341,0.39512986960391716,0.1038727106719793,0.3555763799781866,-0.1554485757319179,0.09280678685725659,-0.025789790357160322,0.35814580965583304,0.2142578989439167,0.45690313222520396,0.7573927096217972,1.5612454938155869,0.3390678422715961,-0.7620514665152572,-0.6335702217636743,-0.883844821071227,-1.3918258355466449,-1.6795681881774047,-1.501063844445593,-1.2082715530781487,-1.3298744390783652,-1.3481591394465733,-0.5654092403633229,-1.1899935042972987,-1.2986830536323697,-1.3998448149998755,-1.4139849203244383,-1.4722330922120155,-1.7289014963858598,-1.6572900860475386,-1.4981241408495862,-1.6144081582463927,0.3377872421364697,2.7072660093354495,0.34631314569865107,0.4489193139978741,-0.04247462119907877,0.24730679273163844,0.06306359777676138,0.1450830254220315,0.10723508700093981,-1.258726067186557,-1.3597803067986667,-1.1528603617879913,-1.0069984794813933,-1.0383567267137355,-0.8264434678777481,-0.9998460719355807,-1.0274781766003154,-0.972273879806878,0.07379132040513424,0.12910359236812732,0.10944746986684226,-0.06306246949164164,-0.1450834584591611,-0.10723590319039013
East Asia & Pacific (IDA & IBRD countries),-0.22104968801619748,0.2576531199846291,0.5005727180961539,0.22156795390673759,0.4750763626494782,-0.16582897608973407,0.0775112584771466,-0.04097826599391097,0.5149087840714545,0.3313329683840612,0.6420025141026618,0.7485931879553581,1.6774879017439341,0.26623025757738605,-0.9510766503078478,-0.7840371138238175,-1.1028494600009777,-1.3917759526169666,-1.6795417446408982,-1.5010259347980341,-1.2082497492962,-1.32981449262608,-1.3481147401110731,-0.7394544179785529,-1.1899716674956835,-1.2986228914309825,-1.3998002997660832,-1.413937792038873,-1.4722181908887488,-1.7288760230475537,-1.6572844368982256,-1.4980885901866312,-1.6143979455513418,0.34878898866360153,2.3523898954181592,-0.3614648631568203,0.4872234731655142,-0.06434020027542217,0.24621798050093213,0.1735065701222423,0.2832036680580417,0.23251775765506466,-1.2586589359709783,-1.359723359453554,-1.1527975990374528,-1.007005582699741,-1.0383613764627215,-0.8264494903859733,-0.9998422473654264,-1.0274783115366353,-0.9722716820368904,0.18505878910543003,0.26812634436829197,0.23565290395585872,-0.17350550857301342,-0.2832040529355035,-0.2325185431679962
East Asia & Pacific (excluding high income),-0.22104968801619748,0.25934618611637306,0.5054613850752422,0.21291347321516957,0.475990185679307,-0.1637221226720052,0.0896208901256034,-0.03288679804934881,0.5255008543906924,0.3450893285851334,0.6493965672150028,0.748940670478758,1.6834743664764387,0.26423583785685817,-0.9642486816555466,-0.7996791168753833,-1.1122033416546973,-1.3917671696056075,-1.6795379405105908,-1.501020040623865,-1.2082332609419277,-1.3298053942351884,-1.3481019430440404,-0.739454417978553,-1.1899559303153848,-1.298615424683054,-1.3997888333741806,-1.413929440060419,-1.4722097082817382,-1.7288727915846427,-1.6572820884858108,-1.4980832916138584,-1.614392731272211,0.35792886775752575,2.39294173856951,-0.3646670367928627,0.4960022872083843,-0.06434863932562532,0.2467737811628857,0.1815917206393927,0.29027832817670435,0.24021627353822522,-1.258663475647541,-1.3597295793840032,-1.1528026681666577,-1.0070064878675578,-1.0383650611972803,-0.8264519257326243,-0.9998437623511218,-1.0274823337208148,-0.9722743890740111,0.1930076026587136,0.27324271400417105,0.2424044764277657,-0.18159066397759713,-0.2902787119597437,-0.24021705804161714
Ecuador,0.024161360085024678,-0.39572141704894437,0.30270934159048096,0.1159189688585472,0.23389448008734687,0.0314781113524735,0.14544639449314556,0.13361496360053257,0.11528000166439925,-0.2308382698093465,0.3542904021061843,-0.4256129755897808,-0.3900064071802345,-0.4141035470660731,0.0390016911022817,0.3393958347154754,-0.23746939846245071,0.6075714165653646,0.9548292888091374,0.8488188785021357,0.47297791878688167,1.1023305422093035,0.808140793744823,-0.4979983944769636,0.5328290002812981,1.050391129449544,0.7256372759947506,0.5607590229445504,0.4286718610879375,0.8476041011610648,0.7982903779046254,0.7651622121261845,-1.6146991969585296,-0.18404783435391328,-0.3412925067631218,0.11892715204014849,-0.3801230592517041,-0.3474097268666822,-0.37078279124346414,0.3985333630279818,0.07707063845056698,0.22176673885555917,0.2992562901842215,-0.39995875262576175,0.18418577713079962,-0.11339892604961338,-0.3216941921079201,-0.033639848373387835,-0.0683825409904409,-0.33321380839685166,-0.17995058409865042,0.3967766430617129,0.053634049242851235,0.2055512178326731,-0.39853243750638573,-0.07707117932728849,-0.22176822760768597
"Egypt, Arab Rep.",-0.29885846042981584,-0.3774769364132715,0.6175086874289664,-0.41134079542892393,-0.1989399237457184,1.5906987609737087,3.1538541691759745,3.552282705377094,0.09839478605100899,0.7476039490023213,-0.1217161238711859,0.558679662790678,-1.0825890918293584,0.39927182921736126,-0.3582591202551959,-0.4760887371219957,-0.08843999499076756,-0.6306554462026374,0.7217639377138255,0.17409820402584567,-0.6729298924166546,0.5801569477743906,-0.019088379709025327,-0.08049166413706431,-0.22548296925624542,0.7014423368321241,0.17969040020773785,-0.5041338101945471,-0.5840078223441363,0.6495980750808185,0.6304587849514005,0.19491419879301716,0.10441327471803523,-1.9996134189881218,-0.2871693222058677,-0.10101612984212203,-2.1391789133794594,-0.3643952333664627,-0.3670137284401936,-0.23515420581555158,-0.5443230971150125,-0.4538641953301051,1.585532801952957,0.3759968424801224,1.2710593524042142,2.365953261341941,-0.09260897990168203,0.7377183610033565,2.6992086678579548,0.27503103187867173,1.0547473206743188,-0.34453730119141035,-1.028839241329173,-0.8461353615757968,0.23515619154451953,0.544322354024654,0.4538630649375543
El Salvador,-0.41506320698878946,-0.267522449553292,-0.5227768010601787,-0.04996182198811808,-0.3230703574543448,0.37154016387994326,-0.033093838422636,0.0649604798412625,-0.3366230597460631,-0.9369192667420226,0.19016176116253683,0.2077050221328518,1.0347309962104023,-0.1727326874705383,0.32571162572770956,0.6821883509113993,-0.1602277917389959,0.47990282643284476,0.7712337132826361,0.6534603915620154,-1.209324777779984,0.9997762142051737,0.5886051579439596,-0.6173122090729306,0.21794506349485065,1.1140020082151472,0.5981484546000245,0.4160476150990003,0.3232962142018742,0.8060359486660728,0.7988386480812422,0.6380235575490176,0.5703756685498873,0.054775283069905534,-0.35153764511156776,0.05628883585921991,-0.5841123796135339,-0.43678694038178717,-0.36823547704790477,0.1639724139790847,-0.26226897315758946,-0.049921473490621655,1.4003251662223366,0.3840610461244099,-1.1519190965221178,-0.2589122366919363,0.6694925283642316,-0.8259516530470441,-0.04532419217310839,0.19464850669074482,-0.9720010479697911,0.13864845486618355,-0.2543182569197777,-0.05684185041066351,-0.1639713466666207,0.26226832185314236,0.04992238212347395
Equatorial Guinea,-6.323392495176274e-17,-0.3990669157252704,-1.0116657006400072,-0.9563656706692202,-1.0141998093398754,0.11339243936361247,0.31555198569984894,0.24869655467513133,1.2485994065732016,1.0843365127680984,1.311733902725219,-1.2218362039318682,-1.2900811959348792,-1.0047713008596983,-1.0164393024644143,-0.76493799047354,-1.228813879309346,0.6482146544170122,0.4285335849232067,0.5958660437064682,0.04262900888474665,-0.047720172987876314,-0.03461871658230069,1.6849587875365855,0.15472512251842105,0.021968016930415477,-1.4009097558030974,0.6666551288232748,0.50100351614036,0.4013037635689334,0.3598569933367999,0.5893201085795906,0.46210722979761254,0.12693899945563644,-0.3567558662948533,0.15814751195156043,0.58349261007965,-8.931224957386792e-17,-0.3712183161357467,-0.7094916363724447,-0.9859738573746174,-0.8532983134151902,0.5288379055335776,0.8708253383198735,0.7829925143923562,0.3384982100308294,0.263240506056395,0.49919835207574076,-0.9993556392614047,0.15471323939992762,0.24324805301109476,-0.7179951019577265,-1.0244977413409924,-0.875735923933554,0.7094932316893804,0.9859521971594778,0.8532865288360791
Eritrea,-0.4143592518267764,-0.20474355738822614,0.24689992891096202,0.012579470867374043,0.2646112864142226,0.1810819783068316,0.3108745244410218,0.18350225982158597,1.397112445594855,1.2852673005272324,1.4002793622293972,-1.0074372038731834,-0.6073096970084086,-0.9512957438095921,-1.2900956403549166,-1.151548687601264,-1.3919725943812336,1.5585118309573374,1.1729491936234495,1.3941737870259658,1.912298316855829,1.7866193894571534,1.868475800267445,0.0,-1.1892298203679064,-1.2979844413132533,-1.3991007988312232,1.523418322287947,1.3255332659605543,1.0951444162160218,1.0106232335265728,1.3244377914618792,1.1956713428515109,0.8404114261011105,-0.35444254802906755,0.0980054926471841,0.8741299946951799,-0.43316658784463885,-0.2390270158725007,0.5640834035090917,0.23363852038176702,0.4288072286173455,0.6906575463084541,0.22188095061151722,0.6718469744860653,0.0009438217069454889,-0.10113572477288196,0.16423703989941396,-0.143966777049812,-0.260767137606459,-0.14931431567022313,0.5522303396630375,0.18280967411344434,0.4057805809171865,-0.5640825780616325,-0.23363901030824719,-0.428808013094094
Estonia,-0.4153673851452149,-0.39903982666716253,-1.014923463119907,-0.9404118518730116,-1.0097263186800833,-0.16006935840356776,0.7624558903653657,0.28962063423854273,-1.1472860779464857,-1.057900372582402,-1.1599807118850667,1.5909412182680656,1.144899075644434,2.0660115388381755,0.735087190737863,0.7765038137909276,0.3076454207219606,-1.3922095073395906,0.2906452949926769,0.520011012985684,0.18175965682324194,0.03689741674049782,0.07550092124729903,0.44992741823128335,0.4019001284366214,0.47222452353353805,-1.4005418020769003,0.7618023818496474,-1.4720817161508941,0.4960778399593294,0.7051149073340419,0.6499870501011007,-1.6144354705429436,0.9602171208536939,-0.35605120047147715,0.12737392402941242,0.5888101486556044,-0.4367992153639008,-0.37127655492948214,-1.299286331209223,-1.1631482346071966,-1.271458836448438,-0.34385036030155747,0.25592981044295326,0.019333414291687993,0.558060613967626,2.1177127739326993,1.5059766713471066,0.6075291216262549,1.659709626596814,-0.9709122944933585,-1.2896265841893608,-1.2692594474261474,-1.295889742796679,1.299288283053977,1.1631472901390738,1.271464558869368
Eswatini,-0.4102919553351453,-0.39878248061513744,-0.7430623301793615,-0.4554785675160241,-0.6311926717208354,-0.2521624139116322,-0.633005416280164,-0.5677991300191392,-0.6522773067910821,-0.6457114667966414,-0.6297152140177905,0.7754255078114617,2.1928995353622116,0.029495618760496223,0.47274836540526016,0.07708209200457586,0.8894769874424555,-0.02117818817650857,-0.14427067557142978,-0.05130950788238619,-0.6246024987466928,-0.6802982709572752,-0.7133798799272318,-0.31069449324004966,0.08009566556695534,-0.08581820794166296,-0.12757775391384196,-1.4145624430000605,0.26184534320075004,0.19815089210878656,0.1722267551168606,0.33957335281776146,0.21672849071857364,0.7556774397856761,-0.3569184322684963,0.11563130130144475,0.45479031046057194,-0.43623073025476183,-0.37141645464052053,-0.02502787424770616,-0.49412997789974145,-0.24685879381998518,1.5235230099216468,2.2377078560266015,1.9582957528028926,-1.0030113523551076,3.698192306614446,3.906676255788235,3.329298308224233,3.443399567152267,3.4964820374659817,-0.0077843178417707605,-0.39043644342775763,-0.18218778212060507,0.02502905580986345,0.4941292511432026,0.24684170820364534
