Series Code,Topic,Indicator Name,Short definition,Long definition,Unit of measure,Periodicity,Base Period,Other notes,Aggregation method,Limitations and exceptions,Notes from original source,General comments,Source,Statistical concept and methodology,Development relevance,Related source links,Other web links,Related indicators,License Type
SH.XPD.CHEX.GD.ZS,Health,Current health expenditure (% of GDP),,"Level of current health expenditure expressed as a percentage of GDP.  Estimates of current health expenditures include healthcare goods and services consumed during each year. This indicator does not include capital health expenditures such as buildings, machinery, IT and stocks of vaccines for emergency or outbreaks.",Percentage,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.CHEX.PC.CD,Health,Current health expenditure per capita (current US$),,Current expenditures on health per capita in current US dollars. Estimates of current health expenditures include healthcare goods and services consumed during each year.,current US$,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.CHEX.PP.CD,Health,"Current health expenditure per capita, PPP (current international $)",,Current expenditures on health per capita expressed in international dollars at purchasing power parity.,Current iternational $,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making. WHO converted the expenditure data using PPP time series extracted from WDI (based on ICP 2017) and OECD data. Where WDI/OECD data were not available, IMF or WHO estimates were utilized. Detailed metadata are available at <https://apps.who.int/nha/database/Select/Indicators/en>.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.EHEX.CH.ZS,Health,External health expenditure (% of current health expenditure),,Share of current health expenditures funded from external sources. External sources compose of direct foreign transfers and foreign transfers distributed by government encompassing all financial inflows into the national health system from outside the country. External sources either flow through the government scheme or are channeled through non-governmental organizations or other schemes.,Percentage,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.EHEX.PC.CD,Health,External health expenditure per capita (current US$),,Current external expenditures on health per capita expressed in current US dollars. External sources are composed of direct foreign transfers and foreign transfers distributed by government encompassing all financial inflows into the national health system from outside the country.,current US$,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.EHEX.PP.CD,Health,"External health expenditure per capita, PPP (current international $)",,Current external expenditures on health per capita expressed in international dollars at purchasing power parity. External sources are composed of direct foreign transfers and foreign transfers distributed by government encompassing all financial inflows into the national health system from outside the country.,Current iternational $,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making. WHO converted the expenditure data using PPP time series extracted from WDI (based on ICP 2017) and OECD data. Where WDI/OECD data were not available, IMF or WHO estimates were utilized. Detailed metadata are available at <https://apps.who.int/nha/database/Select/Indicators/en>.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.GHED.CH.ZS,Health,Domestic general government health expenditure (% of current health expenditure),,"Share of current health expenditures funded from domestic public sources for health.  Domestic public sources include domestic revenue as internal transfers and grants, transfers, subsidies to voluntary health insurance beneficiaries, non-profit institutions serving households (NPISH) or enterprise financing schemes as well as compulsory prepayment and social health insurance contributions. They do not include external resources spent by governments on health.",Percentage,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.GHED.GD.ZS,Health,Domestic general government health expenditure (% of GDP),,Public expenditure on health from domestic sources as a share of the economy as measured by GDP.,Percentage,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.GHED.GE.ZS,Health,Domestic general government health expenditure (% of general government expenditure),,Public expenditure on health from domestic sources as a share of total public expenditure.  It indicates the priority of the government to spend on health from own domestic public resources.,Percentage,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.GHED.PC.CD,Health,Domestic general government health expenditure per capita (current US$),,Public expenditure on health from domestic sources per capita expressed in current US dollars.,current US$,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.GHED.PP.CD,Health,"Domestic general government health expenditure per capita, PPP (current international $)",,Public expenditure on health from domestic sources per capita expressed in international dollars at purchasing power parity.,Current iternational $,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making. WHO converted the expenditure data using PPP time series extracted from WDI (based on ICP 2017) and OECD data. Where WDI/OECD data were not available, IMF or WHO estimates were utilized. Detailed metadata are available at <https://apps.who.int/nha/database/Select/Indicators/en>.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.OOPC.CH.ZS,Health,Out-of-pocket expenditure (% of current health expenditure),,Share of out-of-pocket payments of total current health expenditures.  Out-of-pocket payments are spending on health directly out-of-pocket by households.,Percentage,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making. Aggregations are weighted by total current health expenditure (not by population).

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.OOPC.PC.CD,Health,Out-of-pocket expenditure per capita (current US$),,Health expenditure through out-of-pocket payments per capita in USD.  Out of pocket payments are spending on health directly out of pocket by households in each country.,current US$,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.OOPC.PP.CD,Health,"Out-of-pocket expenditure per capita, PPP (current international $)",,Health expenditure through out-of-pocket payments per capita in international dollars at purchasing power parity.,Current iternational $,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making. WHO converted the expenditure data using PPP time series extracted from WDI (based on ICP 2017) and OECD data. Where WDI/OECD data were not available, IMF or WHO estimates were utilized. Detailed metadata are available at <https://apps.who.int/nha/database/Select/Indicators/en>.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.PVTD.CH.ZS,Health,Domestic private health expenditure (% of current health expenditure),,"Share of current health expenditures funded from domestic private sources.  Domestic private sources include funds from households, corporations and non-profit organizations. Such expenditures can be either prepaid to voluntary health insurance or paid directly to healthcare providers.",Percentage,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.PVTD.PC.CD,Health,Domestic private health expenditure per capita (current US$),,"Current private expenditures on health per capita expressed in current US dollars. Domestic private sources include funds from households, corporations and non-profit organizations. Such expenditures can be either prepaid to voluntary health insurance or paid directly to healthcare providers.",current US$,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH.XPD.PVTD.PP.CD,Health,"Domestic private health expenditure per capita, PPP (current international $)",,Current private expenditures on health per capita expressed in international dollars at purchasing power parity.,Current iternational $,Annual,,,Weighted average,,,,"Global Health Expenditure Database, updated December 12th, 2025, World Health Organization (WHO), uri: https://apps.who.int/nha/database","Methodology: The Health SHA 2011 tracks all health spending in a given country over a defined period of time regardless of the entity or institution that financed and managed that spending. It generates consistent and comprehensive data on health spending in a country, which in turn can contribute to evidence-based policy-making. WHO converted the expenditure data using PPP time series extracted from WDI (based on ICP 2017) and OECD data. Where WDI/OECD data were not available, IMF or WHO estimates were utilized. Detailed metadata are available at <https://apps.who.int/nha/database/Select/Indicators/en>.

Statistical concept(s): The health expenditure estimates have been prepared by the World Health Organization under the framework of the System of Health Accounts 2011 (SHA 2011).","Strengthening health financing is one objective of Sustainable Development Goal 3 (SDG target 3.c).  The levels and trends of health expenditure data identify key issues such as weaknesses and strengths and areas that need investment, for instance additional health facilities, better health information systems, or better trained human resources.  Health financing is also critical for reaching universal health coverage (UHC) defined as all people obtaining the quality health services they need without suffering financial hardship (SDG 3.8).  The data on out-of-pocket spending is a key indicator with regard to financial protection and hence of progress towards UHC.",,,,CC BY-4.0
SH_UHC_FH40,Health,Proportion of population facing financial hardship due to out-of-pocket health expenditure (%),,"Proportion of population spending more than 40% of household discretionary budget on out-of-pocket health expenditure (%)



The discretionary budget is defined as the total household budget, measured by consumption expenditure or income, minus the societal poverty line (SPL  ). Using 2017 purchasing power parities (PPPs), the SPL corresponds to whichever is greater: $2.15 (the international poverty line) or $1.15 + 50% of median household consumption expenditure or income, excluding out-of-pocket household expenditure on health. 



Out-of-pocket health expenditure is defined as any spending incurred by a household when any member uses a health good or service to receive any type of care (preventive, curative, rehabilitative, long-term or palliative care); provided by any type of provider; for any type of disease, illness or health condition; in any type of setting (outpatient, inpatient, at home).",Percentage,Annual,,"The proportion of population facing financial hardship due to out-of-pocket health expenditure can be decomposed into two mutually exclusive categories: the proportion of population with impoverishing out-of-pocket health expenditure and the proportion of the population with large but non-impoverishing out-of-pocket health expenditure
(i) Impoverishing out-of-pocket health expenditure
Out-of-pocket health expenditure is defined as impoverishing if it exceeds 100% of household discretionary budget. This is spending that leaves the household with no discretionary budget, or with inability to meet basic needs, once out-of-pocket health expenditure is subtracted from their discretionary budget. For households with negative discretionary budgets (those living in societal poverty), any OOP health spending exceeds 100% of the household discretionary budget.
The proportion of population incurring impoverishing out-of-pocket health expenditure can be further decomposed into the proportion of population further impoverished and the proportion pushed into poverty due to out-of-pocket health expenditure.
Out-of-pocket health expenditure is defined as further impoverishing for households that live in societal poverty (household total consumption or income lies below the societal poverty line) and incur any out-of-pocket health expenditure. 
Out-of-pocket health expenditure is considered as pushing into poverty if households with positive discretionary budgets spend all their discretionary budget on out-of-pocket health expenditure. In other words, household total consumption (or income) is above the societal poverty line, but its total consumption (or income) net of out-of-pocket health expenditure falls below the societal poverty line, pushing the household into societal poverty.
(ii) Large (but not impoverishing out-of-pocket) health spending
Out-of-pocket health spending is defined as large (but non-impoverishing) if it exceeds 40% but remains below 100% of household discretionary budget. This implies ability to meet basic needs but a substantial reduction in ability to consume other goods and services due to the need to pay for health care.",Weighted average,,,,"Universal Health Coverage Dataset, World Health Organization (WHO) [WHO];
World Bank (WB) [WB], note: Universal Health Coverage Dataset","Methodology: Proportion of population facing financial hardship due to out-of-pocket health expenditure (%) is measured as the population-weighted average of the number of people living in households with out-of-pocket household expenditure on health exceeding 40% of household discretionary budget.
Statistical concept(s): The household discretionary budget is defined as total household consumption expenditure or income minus the societal poverty line (SPL). Using 2017 purchasing power parities (PPPs), the SPL corresponds to whichever is greater: $2.15 (the international poverty line) or $1.15 + 50% of median household consumption expenditure or income, excluding out-of-pocket household expenditure on health. Households living in societal poverty, have a negative discretionary budget.
Out-of-pocket health expenditure is defined as any spending incurred by a household when any member uses a health good or service to receive any type of care (preventive, curative, rehabilitative, long-term or palliative care); provided by any type of provider; for any type of disease, illness or health condition; in any type of setting (outpatient, inpatient, at home). This excludes any reimbursement by a third party, such as the government, a health insurance fund or a private insurance company. Refer to Other notes for details on out-of-pocket health expenditure.
The recommended data sources for monitoring this indicator are household budget surveys and household income and expenditure surveys, which provide information on both household consumption expenditure on health and total household consumption expenditures, and are routinely conducted by National Statistical Offices (NSOs). Preference is given for the use of consumption expenditure as a measure or household budget and discretionary budget, with income being used when consumption expenditure data is unavailable. 
To compute regional and global aggregates for a common reference year, survey-based country estimates are first “lined-up” using a combination of interpolation/extrapolation (when there are at least two survey-based estimates available within 5 years around the reference year); econometric modelling (one survey-based estimate available around the reference year); and imputation based on income group medians (no survey-based estimates available around the reference year) (see also SDG 3.8.2 metadata description  (https://unstats.un.org/sdgs/metadata/files/Metadata-03-08-02.pdf), sections 4.f and 4.g).","Financial hardship due to out-of-pocket (OOP) health spending reflects the extent to which people’s direct health payments reduce their living standards. Because OOP health payments are made at the point of care without risk pooling, they include formal and informal payments for any health service or health product, OOP health payments can occur in any health system and affect people at any income level.

Financial hardship due to OOP health spending is one of two dimensions of Universal Health Coverage (UHC) which is defined as all people being able to access the health services, they need without compromising their ability to meet basic needs or significantly reducing their ability to consume other goods and services. As Sustainable Development Goal (SDG) indicator 3.8.2, financial hardship forms part of SDG Target 3.8 (UHC) and directly relates to SDG 3 (Ensure healthy lives and promote well-being for all at all ages) and SDG 1 (End poverty in all its forms everywhere). As a component of UHC, it is key to improving the well-being of a country’s population, an investment in human capital and a foundational driver of inclusive and sustainable economic growth and development.",,,,CC BY-4.0
